pa<br>rv	a<br>dhy	stro	text	stro_id	typ
VIII	1	15	do zrobienia<br>	VIII 1 15	
VIII	1	16	do zrobienia<br>	VIII 1 16	
VIII	1	17	do zrobienia<br>	VIII 1 17	
VIII	1	18	do zrobienia<br>	VIII 1 18	
VIII	1	19	do zrobienia<br>	VIII 1 19	
VIII	1	20	do zrobienia<br>	VIII 1 20	
VIII	1	21	do zrobienia<br>	VIII 1 21	
VIII	1	22	do zrobienia<br>	VIII 1 22	
VIII	1	23	do zrobienia<br>	VIII 1 23	
VIII	1	24	do zrobienia<br>	VIII 1 24	
VIII	1	25	do zrobienia<br>	VIII 1 25	
VIII	1	26	do zrobienia<br>	VIII 1 26	
VIII	1	27	do zrobienia<br>	VIII 1 27	
VIII	1	28	do zrobienia<br>	VIII 1 28	
VIII	1	29	do zrobienia<br>	VIII 1 29	
VIII	1	30	do zrobienia<br>	VIII 1 30	
VIII	1	31	do zrobienia<br>	VIII 1 31	
VIII	1	32	do zrobienia<br>	VIII 1 32	
VIII	1	33	do zrobienia<br>	VIII 1 33	
VIII	1	34	do zrobienia<br>	VIII 1 34	
VIII	1	35	do zrobienia<br>	VIII 1 35	
VIII	1	36	do zrobienia<br>	VIII 1 36	
VIII	1	37	do zrobienia<br>	VIII 1 37	
VIII	1	38	do zrobienia<br>	VIII 1 38	
VIII	1	39	do zrobienia<br>	VIII 1 39	
VIII	1	40	do zrobienia<br>	VIII 1 40	
VIII	1	41	do zrobienia<br>	VIII 1 41	
VIII	1	42	do zrobienia<br>	VIII 1 42	
VIII	1	43	do zrobienia<br>	VIII 1 43	
VIII	1	44	do zrobienia<br>	VIII 1 44	
VIII	1	45	do zrobienia<br>	VIII 1 45	
VIII	1	46	do zrobienia<br>	VIII 1 46	
VIII	1	47	do zrobienia<br>	VIII 1 47	
VIII	1	48	do zrobienia<br>	VIII 1 48	
VIII	1	49	do zrobienia<br>	VIII 1 49	
VIII	2	1	do zrobienia<br>	VIII 2 1	
VIII	2	2	do zrobienia<br>	VIII 2 2	
VIII	2	3	do zrobienia<br>	VIII 2 3	
VIII	2	4	do zrobienia<br>	VIII 2 4	
VIII	2	5	do zrobienia<br>	VIII 2 5	
VIII	2	6	do zrobienia<br>	VIII 2 6	
VIII	2	7	do zrobienia<br>	VIII 2 7	
VIII	2	8	do zrobienia<br>	VIII 2 8	
VIII	2	9	do zrobienia<br>	VIII 2 9	
VIII	2	10	do zrobienia<br>	VIII 2 10	
VIII	2	11	do zrobienia<br>	VIII 2 11	
VIII	2	12	do zrobienia<br>	VIII 2 12	
VIII	2	13	do zrobienia<br>	VIII 2 13	
VIII	2	14	do zrobienia<br>	VIII 2 14	
VIII	2	15	do zrobienia<br>	VIII 2 15	
VIII	2	16	do zrobienia<br>	VIII 2 16	
VIII	2	17	do zrobienia<br>	VIII 2 17	
VIII	2	18	do zrobienia<br>	VIII 2 18	
VIII	2	19	do zrobienia<br>	VIII 2 19	
VIII	2	20	do zrobienia<br>	VIII 2 20	
VIII	3	1	do zrobienia<br>	VIII 3 1	
VIII	3	2	do zrobienia<br>	VIII 3 2	
VIII	3	3	do zrobienia<br>	VIII 3 3	
VIII	3	4	do zrobienia<br>	VIII 3 4	
VIII	3	5	do zrobienia<br>	VIII 3 5	
VIII	3	6	do zrobienia<br>	VIII 3 6	
VIII	3	7	do zrobienia<br>	VIII 3 7	
VIII	3	8	do zrobienia<br>	VIII 3 8	
VIII	3	9	do zrobienia<br>	VIII 3 9	
VIII	3	10	do zrobienia<br>	VIII 3 10	
VIII	3	11	do zrobienia<br>	VIII 3 11	
VIII	3	12	do zrobienia<br>	VIII 3 12	
VIII	3	13	do zrobienia<br>	VIII 3 13	
VIII	3	14	do zrobienia<br>	VIII 3 14	
VIII	4	1	do zrobienia<br>	VIII 4 1	
VIII	4	2	do zrobienia<br>	VIII 4 2	
VIII	4	3	do zrobienia<br>	VIII 4 3	
VIII	4	4	do zrobienia<br>	VIII 4 4	
VIII	4	5	do zrobienia<br>	VIII 4 5	
VIII	4	6	do zrobienia<br>	VIII 4 6	
VIII	4	7	do zrobienia<br>	VIII 4 7	
VIII	4	8	do zrobienia<br>	VIII 4 8	
VIII	4	9	do zrobienia<br>	VIII 4 9	
VIII	4	10	do zrobienia<br>	VIII 4 10	
VIII	4	11	do zrobienia<br>	VIII 4 11	
VIII	4	12	do zrobienia<br>	VIII 4 12	
VIII	4	13	do zrobienia<br>	VIII 4 13	
VIII	4	14	do zrobienia<br>	VIII 4 14	
VIII	4	15	do zrobienia<br>	VIII 4 15	
VIII	4	16	do zrobienia<br>	VIII 4 16	
VIII	4	17	do zrobienia<br>	VIII 4 17	
VIII	4	18	do zrobienia<br>	VIII 4 18	
VIII	4	19	do zrobienia<br>	VIII 4 19	
VIII	4	20	do zrobienia<br>	VIII 4 20	
VIII	4	21	do zrobienia<br>	VIII 4 21	
VIII	4	22	do zrobienia<br>	VIII 4 22	
VIII	4	23	do zrobienia<br>	VIII 4 23	
VIII	4	24	do zrobienia<br>	VIII 4 24	
VIII	4	25	do zrobienia<br>	VIII 4 25	
VIII	4	26	do zrobienia<br>	VIII 4 26	
VIII	4	27	do zrobienia<br>	VIII 4 27	
VIII	4	28	do zrobienia<br>	VIII 4 28	
VIII	4	29	do zrobienia<br>	VIII 4 29	
VIII	4	30	do zrobienia<br>	VIII 4 30	
VIII	4	31	do zrobienia<br>	VIII 4 31	
VIII	4	32	do zrobienia<br>	VIII 4 32	
VIII	4	33	do zrobienia<br>	VIII 4 33	
VIII	4	34	do zrobienia<br>	VIII 4 34	
VIII	4	35	do zrobienia<br>	VIII 4 35	
VIII	4	36	do zrobienia<br>	VIII 4 36	
VIII	4	37	do zrobienia<br>	VIII 4 37	
VIII	4	38	do zrobienia<br>	VIII 4 38	
VIII	4	39	do zrobienia<br>	VIII 4 39	
VIII	4	40	do zrobienia<br>	VIII 4 40	
VIII	4	41	do zrobienia<br>	VIII 4 41	
VIII	4	42	do zrobienia<br>	VIII 4 42	
VIII	4	43	do zrobienia<br>	VIII 4 43	
VIII	4	44	do zrobienia<br>	VIII 4 44	
VIII	4	45	do zrobienia<br>	VIII 4 45	
VIII	4	46	do zrobienia<br>	VIII 4 46	
VIII	4	47	do zrobienia<br>	VIII 4 47	
VIII	4	48	do zrobienia<br>	VIII 4 48	
VIII	4	49	do zrobienia<br>	VIII 4 49	
VIII	4	50	do zrobienia<br>	VIII 4 50	
VIII	4	51	do zrobienia<br>	VIII 4 51	
VIII	4	52	do zrobienia<br>	VIII 4 52	
VIII	4	53	do zrobienia<br>	VIII 4 53	
VIII	4	54	do zrobienia<br>	VIII 4 54	
VIII	4	55	do zrobienia<br>	VIII 4 55	
VIII	4	56	do zrobienia<br>	VIII 4 56	
VIII	4	57	do zrobienia<br>	VIII 4 57	
VIII	4	58	do zrobienia<br>	VIII 4 58	
VIII	4	59	do zrobienia<br>	VIII 4 59	
VIII	4	60	do zrobienia<br>	VIII 4 60	
VIII	4	61	do zrobienia<br>	VIII 4 61	
VIII	4	62	do zrobienia<br>	VIII 4 62	
VIII	4	63	do zrobienia<br>	VIII 4 63	
VIII	4	64	do zrobienia<br>	VIII 4 64	
VIII	4	65	do zrobienia<br>	VIII 4 65	
VIII	4	66	do zrobienia<br>	VIII 4 66	
VIII	4	67	do zrobienia<br>	VIII 4 67	
VIII	4	68	do zrobienia<br>	VIII 4 68	
VIII	4	69	do zrobienia<br>	VIII 4 69	
VIII	4	70	do zrobienia<br>	VIII 4 70	
VIII	4	71	do zrobienia<br>	VIII 4 71	
VIII	4	72	do zrobienia<br>	VIII 4 72	
VIII	4	73	do zrobienia<br>	VIII 4 73	
VIII	4	74	do zrobienia<br>	VIII 4 74	
VIII	4	75	do zrobienia<br>	VIII 4 75	
VIII	4	76	do zrobienia<br>	VIII 4 76	
VIII	4	77	do zrobienia<br>	VIII 4 77	
VIII	4	78	do zrobienia<br>	VIII 4 78	
VIII	4	79	do zrobienia<br>	VIII 4 79	
VIII	4	80	do zrobienia<br>	VIII 4 80	
VIII	4	81	do zrobienia<br>	VIII 4 81	
VIII	4	82	do zrobienia<br>	VIII 4 82	
VIII	4	83	do zrobienia<br>	VIII 4 83	
VIII	4	84	do zrobienia<br>	VIII 4 84	
VIII	4	85	do zrobienia<br>	VIII 4 85	
VIII	4	86	do zrobienia<br>	VIII 4 86	
VIII	4	87	do zrobienia<br>	VIII 4 87	
VIII	4	88	do zrobienia<br>	VIII 4 88	
VIII	4	89	do zrobienia<br>	VIII 4 89	
VIII	4	90	do zrobienia<br>	VIII 4 90	
VIII	4	91	do zrobienia<br>	VIII 4 91	
VIII	4	92	do zrobienia<br>	VIII 4 92	
VIII	4	93	do zrobienia<br>	VIII 4 93	
VIII	4	94	do zrobienia<br>	VIII 4 94	
VIII	4	95	do zrobienia<br>	VIII 4 95	
VIII	4	96	do zrobienia<br>	VIII 4 96	
VIII	4	97	do zrobienia<br>	VIII 4 97	
VIII	4	98	do zrobienia<br>	VIII 4 98	
VIII	4	99	do zrobienia<br>	VIII 4 99	
VIII	4	100	do zrobienia<br>	VIII 4 100	
VIII	4	101	do zrobienia<br>	VIII 4 101	
VIII	4	102	do zrobienia<br>	VIII 4 102	
VIII	4	103	do zrobienia<br>	VIII 4 103	
VIII	4	104	do zrobienia<br>	VIII 4 104	
VIII	4	105	do zrobienia<br>	VIII 4 105	
VIII	4	106	do zrobienia<br>	VIII 4 106	
VIII	4	107	do zrobienia<br>	VIII 4 107	
VIII	4	108	do zrobienia<br>	VIII 4 108	
VIII	5	1	do zrobienia<br>	VIII 5 1	
VIII	5	2	do zrobienia<br>	VIII 5 2	
VIII	5	3	do zrobienia<br>	VIII 5 3	
VIII	5	4	do zrobienia<br>	VIII 5 4	
VIII	5	5	do zrobienia<br>	VIII 5 5	
VIII	5	6	do zrobienia<br>	VIII 5 6	
VIII	5	7	do zrobienia<br>	VIII 5 7	
VIII	5	8	do zrobienia<br>	VIII 5 8	
VIII	5	9	do zrobienia<br>	VIII 5 9	
VIII	5	10	do zrobienia<br>	VIII 5 10	
VIII	5	11	do zrobienia<br>	VIII 5 11	
VIII	5	12	do zrobienia<br>	VIII 5 12	
VIII	5	13	do zrobienia<br>	VIII 5 13	
VIII	5	14	do zrobienia<br>	VIII 5 14	
VIII	5	15	do zrobienia<br>	VIII 5 15	
VIII	5	16	do zrobienia<br>	VIII 5 16	
VIII	5	17	do zrobienia<br>	VIII 5 17	
VIII	5	18	do zrobienia<br>	VIII 5 18	
VIII	5	19	do zrobienia<br>	VIII 5 19	
VIII	5	20	do zrobienia<br>	VIII 5 20	
VIII	5	21	do zrobienia<br>	VIII 5 21	
VIII	5	22	do zrobienia<br>	VIII 5 22	
VIII	5	23	do zrobienia<br>	VIII 5 23	
VIII	5	24	do zrobienia<br>	VIII 5 24	
VIII	5	25	do zrobienia<br>	VIII 5 25	
VIII	5	26	do zrobienia<br>	VIII 5 26	
VIII	5	27	do zrobienia<br>	VIII 5 27	
VIII	5	28	do zrobienia<br>	VIII 5 28	
VIII	5	29	do zrobienia<br>	VIII 5 29	
VIII	5	30	do zrobienia<br>	VIII 5 30	
VIII	5	31	do zrobienia<br>	VIII 5 31	
VIII	5	32	do zrobienia<br>	VIII 5 32	
VIII	5	33	do zrobienia<br>	VIII 5 33	
VIII	5	34	do zrobienia<br>	VIII 5 34	
VIII	5	35	do zrobienia<br>	VIII 5 35	
VIII	5	36	do zrobienia<br>	VIII 5 36	
VIII	5	37	do zrobienia<br>	VIII 5 37	
VIII	5	38	do zrobienia<br>	VIII 5 38	
VIII	5	39	do zrobienia<br>	VIII 5 39	
VIII	5	40	do zrobienia<br>	VIII 5 40	
VIII	5	41	do zrobienia<br>	VIII 5 41	
VIII	5	42	do zrobienia<br>	VIII 5 42	
VIII	5	43	do zrobienia<br>	VIII 5 43	
VIII	5	44	do zrobienia<br>	VIII 5 44	
VIII	5	45	do zrobienia<br>	VIII 5 45	
VIII	5	46	do zrobienia<br>	VIII 5 46	
VIII	5	47	do zrobienia<br>	VIII 5 47	
VIII	5	48	do zrobienia<br>	VIII 5 48	
VIII	5	49	do zrobienia<br>	VIII 5 49	
VIII	5	50	do zrobienia<br>	VIII 5 50	
VIII	5	51	do zrobienia<br>	VIII 5 51	
VIII	5	52	do zrobienia<br>	VIII 5 52	
VIII	5	53	do zrobienia<br>	VIII 5 53	
VIII	5	54	do zrobienia<br>	VIII 5 54	
VIII	5	55	do zrobienia<br>	VIII 5 55	
VIII	5	56	do zrobienia<br>	VIII 5 56	
VIII	5	57	do zrobienia<br>	VIII 5 57	
VIII	5	58	do zrobienia<br>	VIII 5 58	
VIII	5	59	do zrobienia<br>	VIII 5 59	
VIII	5	60	do zrobienia<br>	VIII 5 60	
VIII	5	61	do zrobienia<br>	VIII 5 61	
VIII	5	62	do zrobienia<br>	VIII 5 62	
VIII	5	63	do zrobienia<br>	VIII 5 63	
VIII	5	64	do zrobienia<br>	VIII 5 64	
VIII	5	65	do zrobienia<br>	VIII 5 65	
VIII	5	66	do zrobienia<br>	VIII 5 66	
VIII	5	67	do zrobienia<br>	VIII 5 67	
VIII	5	68	do zrobienia<br>	VIII 5 68	
VIII	5	69	do zrobienia<br>	VIII 5 69	
VIII	5	70	do zrobienia<br>	VIII 5 70	
VIII	5	71	do zrobienia<br>	VIII 5 71	
VIII	5	72	do zrobienia<br>	VIII 5 72	
VIII	5	73	do zrobienia<br>	VIII 5 73	
VIII	5	74	do zrobienia<br>	VIII 5 74	
VIII	5	75	do zrobienia<br>	VIII 5 75	
VIII	5	76	do zrobienia<br>	VIII 5 76	
VIII	5	77	do zrobienia<br>	VIII 5 77	
VIII	5	78	do zrobienia<br>	VIII 5 78	
VIII	5	79	do zrobienia<br>	VIII 5 79	
VIII	5	80	do zrobienia<br>	VIII 5 80	
VIII	5	81	do zrobienia<br>	VIII 5 81	
VIII	5	82	do zrobienia<br>	VIII 5 82	
VIII	5	83	do zrobienia<br>	VIII 5 83	
VIII	5	84	do zrobienia<br>	VIII 5 84	
VIII	5	85	do zrobienia<br>	VIII 5 85	
VIII	5	86	do zrobienia<br>	VIII 5 86	
VIII	5	87	do zrobienia<br>	VIII 5 87	
VIII	5	88	do zrobienia<br>	VIII 5 88	
VIII	5	89	do zrobienia<br>	VIII 5 89	
VIII	5	90	do zrobienia<br>	VIII 5 90	
VIII	5	91	do zrobienia<br>	VIII 5 91	
VIII	5	92	do zrobienia<br>	VIII 5 92	
VIII	5	93	do zrobienia<br>	VIII 5 93	
VIII	5	94	do zrobienia<br>	VIII 5 94	
VIII	5	95	do zrobienia<br>	VIII 5 95	
VIII	5	96	do zrobienia<br>	VIII 5 96	
VIII	5	97	do zrobienia<br>	VIII 5 97	
VIII	5	98	do zrobienia<br>	VIII 5 98	
VIII	5	99	do zrobienia<br>	VIII 5 99	
VIII	5	100	do zrobienia<br>	VIII 5 100	
VIII	5	101	do zrobienia<br>	VIII 5 101	
VIII	5	102	do zrobienia<br>	VIII 5 102	
VIII	5	103	do zrobienia<br>	VIII 5 103	
VIII	5	104	do zrobienia<br>	VIII 5 104	
VIII	5	105	do zrobienia<br>	VIII 5 105	
VIII	5	106	do zrobienia<br>	VIII 5 106	
VIII	5	107	do zrobienia<br>	VIII 5 107	
VIII	5	108	do zrobienia<br>	VIII 5 108	
VIII	5	109	do zrobienia<br>	VIII 5 109	
VIII	5	110	do zrobienia<br>	VIII 5 110	
VIII	6	1	do zrobienia<br>	VIII 6 1	
VIII	6	2	do zrobienia<br>	VIII 6 2	
VIII	6	3	do zrobienia<br>	VIII 6 3	
VIII	6	4	do zrobienia<br>	VIII 6 4	
VIII	6	5	do zrobienia<br>	VIII 6 5	
VIII	6	6	do zrobienia<br>	VIII 6 6	
VIII	6	7	do zrobienia<br>	VIII 6 7	
VIII	6	8	do zrobienia<br>	VIII 6 8	
VIII	6	9	do zrobienia<br>	VIII 6 9	
VIII	6	10	do zrobienia<br>	VIII 6 10	
VIII	6	11	do zrobienia<br>	VIII 6 11	
VIII	6	12	do zrobienia<br>	VIII 6 12	
VIII	6	13	do zrobienia<br>	VIII 6 13	
VIII	6	14	do zrobienia<br>	VIII 6 14	
VIII	6	15	do zrobienia<br>	VIII 6 15	
VIII	6	16	do zrobienia<br>	VIII 6 16	
VIII	6	17	do zrobienia<br>	VIII 6 17	
VIII	6	18	do zrobienia<br>	VIII 6 18	
VIII	6	19	do zrobienia<br>	VIII 6 19	
VIII	6	20	do zrobienia<br>	VIII 6 20	
VIII	6	21	do zrobienia<br>	VIII 6 21	
VIII	6	22	do zrobienia<br>	VIII 6 22	
VIII	6	23	do zrobienia<br>	VIII 6 23	
VIII	6	24	do zrobienia<br>	VIII 6 24	
VIII	6	25	do zrobienia<br>	VIII 6 25	
VIII	6	26	do zrobienia<br>	VIII 6 26	
VIII	6	27	do zrobienia<br>	VIII 6 27	
VIII	6	28	do zrobienia<br>	VIII 6 28	
VIII	6	29	do zrobienia<br>	VIII 6 29	
VIII	6	30	do zrobienia<br>	VIII 6 30	
VIII	6	31	do zrobienia<br>	VIII 6 31	
VIII	6	32	do zrobienia<br>	VIII 6 32	
VIII	6	33	do zrobienia<br>	VIII 6 33	
VIII	6	34	do zrobienia<br>	VIII 6 34	
VIII	6	35	do zrobienia<br>	VIII 6 35	
VIII	6	36	do zrobienia<br>	VIII 6 36	
VIII	6	37	do zrobienia<br>	VIII 6 37	
VIII	6	38	do zrobienia<br>	VIII 6 38	
VIII	6	39	do zrobienia<br>	VIII 6 39	
VIII	6	40	do zrobienia<br>	VIII 6 40	
VIII	6	41	do zrobienia<br>	VIII 6 41	
VIII	6	42	do zrobienia<br>	VIII 6 42	
VIII	6	43	do zrobienia<br>	VIII 6 43	
VIII	6	44	do zrobienia<br>	VIII 6 44	
VIII	6	45	do zrobienia<br>	VIII 6 45	
VIII	6	46	do zrobienia<br>	VIII 6 46	
VIII	7	1	do zrobienia<br>	VIII 7 1	
VIII	7	2	do zrobienia<br>	VIII 7 2	
VIII	7	3	do zrobienia<br>	VIII 7 3	
VIII	7	4	do zrobienia<br>	VIII 7 4	
VIII	7	5	do zrobienia<br>	VIII 7 5	
VIII	7	6	do zrobienia<br>	VIII 7 6	
VIII	7	7	do zrobienia<br>	VIII 7 7	
VIII	7	8	do zrobienia<br>	VIII 7 8	
VIII	7	9	do zrobienia<br>	VIII 7 9	
VIII	7	10	do zrobienia<br>	VIII 7 10	
VIII	7	11	do zrobienia<br>	VIII 7 11	
VIII	7	12	do zrobienia<br>	VIII 7 12	
VIII	7	13	do zrobienia<br>	VIII 7 13	
VIII	7	14	do zrobienia<br>	VIII 7 14	
VIII	7	15	do zrobienia<br>	VIII 7 15	
VIII	7	16	do zrobienia<br>	VIII 7 16	
VIII	7	17	do zrobienia<br>	VIII 7 17	
VIII	7	18	do zrobienia<br>	VIII 7 18	
VIII	7	19	do zrobienia<br>	VIII 7 19	
VIII	7	20	do zrobienia<br>	VIII 7 20	
VIII	7	21	do zrobienia<br>	VIII 7 21	
VIII	7	22	do zrobienia<br>	VIII 7 22	
VIII	7	23	do zrobienia<br>	VIII 7 23	
VIII	7	24	do zrobienia<br>	VIII 7 24	
VIII	7	25	do zrobienia<br>	VIII 7 25	
VIII	7	26	do zrobienia<br>	VIII 7 26	
VIII	7	27	do zrobienia<br>	VIII 7 27	
VIII	7	28	do zrobienia<br>	VIII 7 28	
VIII	7	29	do zrobienia<br>	VIII 7 29	
VIII	7	30	do zrobienia<br>	VIII 7 30	
VIII	7	31	do zrobienia<br>	VIII 7 31	
VIII	7	32	do zrobienia<br>	VIII 7 32	
VIII	7	33	do zrobienia<br>	VIII 7 33	
VIII	7	34	do zrobienia<br>	VIII 7 34	
VIII	7	35	do zrobienia<br>	VIII 7 35	
VIII	7	36	do zrobienia<br>	VIII 7 36	
VIII	7	37	do zrobienia<br>	VIII 7 37	
VIII	7	38	do zrobienia<br>	VIII 7 38	
VIII	7	39	do zrobienia<br>	VIII 7 39	
VIII	7	40	do zrobienia<br>	VIII 7 40	
VIII	7	41	do zrobienia<br>	VIII 7 41	
VIII	7	42	do zrobienia<br>	VIII 7 42	
VIII	8	1	do zrobienia<br>	VIII 8 1	
VIII	8	2	do zrobienia<br>	VIII 8 2	
VIII	8	3	do zrobienia<br>	VIII 8 3	
VIII	8	4	do zrobienia<br>	VIII 8 4	
VIII	8	5	do zrobienia<br>	VIII 8 5	
VIII	8	6	do zrobienia<br>	VIII 8 6	
VIII	8	7	do zrobienia<br>	VIII 8 7	
VIII	8	8	do zrobienia<br>	VIII 8 8	
VIII	8	9	do zrobienia<br>	VIII 8 9	
VIII	8	10	do zrobienia<br>	VIII 8 10	
VIII	8	11	do zrobienia<br>	VIII 8 11	
VIII	8	12	do zrobienia<br>	VIII 8 12	
VIII	8	13	do zrobienia<br>	VIII 8 13	
VIII	8	14	do zrobienia<br>	VIII 8 14	
VIII	8	15	do zrobienia<br>	VIII 8 15	
VIII	8	16	do zrobienia<br>	VIII 8 16	
VIII	8	17	do zrobienia<br>	VIII 8 17	
VIII	8	18	do zrobienia<br>	VIII 8 18	
VIII	8	19	do zrobienia<br>	VIII 8 19	
VIII	8	20	do zrobienia<br>	VIII 8 20	
VIII	8	21	do zrobienia<br>	VIII 8 21	
VIII	8	22	do zrobienia<br>	VIII 8 22	
VIII	8	23	do zrobienia<br>	VIII 8 23	
VIII	8	24	do zrobienia<br>	VIII 8 24	
VIII	8	25	do zrobienia<br>	VIII 8 25	
VIII	8	26	do zrobienia<br>	VIII 8 26	
VIII	8	27	do zrobienia<br>	VIII 8 27	
VIII	8	28	do zrobienia<br>	VIII 8 28	
VIII	8	29	do zrobienia<br>	VIII 8 29	
VIII	8	30	do zrobienia<br>	VIII 8 30	
VIII	8	31	do zrobienia<br>	VIII 8 31	
VIII	8	32	do zrobienia<br>	VIII 8 32	
VIII	8	33	do zrobienia<br>	VIII 8 33	
VIII	8	34	do zrobienia<br>	VIII 8 34	
VIII	8	35	do zrobienia<br>	VIII 8 35	
VIII	8	36	do zrobienia<br>	VIII 8 36	
VIII	8	37	do zrobienia<br>	VIII 8 37	
VIII	8	38	do zrobienia<br>	VIII 8 38	
VIII	8	39	do zrobienia<br>	VIII 8 39	
VIII	8	40	do zrobienia<br>	VIII 8 40	
VIII	8	41	do zrobienia<br>	VIII 8 41	
VIII	8	42	do zrobienia<br>	VIII 8 42	
VIII	8	43	do zrobienia<br>	VIII 8 43	
VIII	8	44	do zrobienia<br>	VIII 8 44	
VIII	8	45	do zrobienia<br>	VIII 8 45	
VIII	9	1	do zrobienia<br>	VIII 9 1	
VIII	9	2	do zrobienia<br>	VIII 9 2	
VIII	9	3	do zrobienia<br>	VIII 9 3	
VIII	9	4	do zrobienia<br>	VIII 9 4	
VIII	9	5	do zrobienia<br>	VIII 9 5	
VIII	9	6	do zrobienia<br>	VIII 9 6	
VIII	9	7	do zrobienia<br>	VIII 9 7	
VIII	9	8	do zrobienia<br>	VIII 9 8	
VIII	9	9	do zrobienia<br>	VIII 9 9	
VIII	9	10	do zrobienia<br>	VIII 9 10	
VIII	9	11	do zrobienia<br>	VIII 9 11	
VIII	9	12	do zrobienia<br>	VIII 9 12	
VIII	9	13	do zrobienia<br>	VIII 9 13	
VIII	9	14	do zrobienia<br>	VIII 9 14	
VIII	9	15	do zrobienia<br>	VIII 9 15	
VIII	9	16	do zrobienia<br>	VIII 9 16	
VIII	9	17	do zrobienia<br>	VIII 9 17	
VIII	9	18	do zrobienia<br>	VIII 9 18	
VIII	9	19	do zrobienia<br>	VIII 9 19	
VIII	9	20	do zrobienia<br>	VIII 9 20	
VIII	9	21	do zrobienia<br>	VIII 9 21	
VIII	9	22	do zrobienia<br>	VIII 9 22	
VIII	9	23	do zrobienia<br>	VIII 9 23	
VIII	9	24	do zrobienia<br>	VIII 9 24	
VIII	9	25	do zrobienia<br>	VIII 9 25	
VIII	9	26	do zrobienia<br>	VIII 9 26	
VIII	9	27	do zrobienia<br>	VIII 9 27	
VIII	9	28	do zrobienia<br>	VIII 9 28	
VIII	9	29	do zrobienia<br>	VIII 9 29	
VIII	9	30	do zrobienia<br>	VIII 9 30	
VIII	9	31	do zrobienia<br>	VIII 9 31	
VIII	9	32	do zrobienia<br>	VIII 9 32	
VIII	9	33	do zrobienia<br>	VIII 9 33	
VIII	9	34	do zrobienia<br>	VIII 9 34	
VIII	9	35	do zrobienia<br>	VIII 9 35	
VIII	10	1	do zrobienia<br>	VIII 10 1	
VIII	10	2	do zrobienia<br>	VIII 10 2	
VIII	10	3	do zrobienia<br>	VIII 10 3	
VIII	10	4	do zrobienia<br>	VIII 10 4	
VIII	10	5	do zrobienia<br>	VIII 10 5	
VIII	10	6	do zrobienia<br>	VIII 10 6	
VIII	10	7	do zrobienia<br>	VIII 10 7	
VIII	10	8	do zrobienia<br>	VIII 10 8	
VIII	10	9	do zrobienia<br>	VIII 10 9	
VIII	10	10	do zrobienia<br>	VIII 10 10	
VIII	10	11	do zrobienia<br>	VIII 10 11	
VIII	10	12	do zrobienia<br>	VIII 10 12	
VIII	10	13	do zrobienia<br>	VIII 10 13	
VIII	10	14	do zrobienia<br>	VIII 10 14	
VIII	10	15	do zrobienia<br>	VIII 10 15	
VIII	10	16	do zrobienia<br>	VIII 10 16	
VIII	10	17	do zrobienia<br>	VIII 10 17	
VIII	10	18	do zrobienia<br>	VIII 10 18	
VIII	10	19	do zrobienia<br>	VIII 10 19	
VIII	10	20	do zrobienia<br>	VIII 10 20	
VIII	10	21	do zrobienia<br>	VIII 10 21	
VIII	10	22	do zrobienia<br>	VIII 10 22	
VIII	10	23	do zrobienia<br>	VIII 10 23	
VIII	10	24	do zrobienia<br>	VIII 10 24	
VIII	10	25	do zrobienia<br>	VIII 10 25	
VIII	10	26	do zrobienia<br>	VIII 10 26	
VIII	10	27	do zrobienia<br>	VIII 10 27	
VIII	10	28	do zrobienia<br>	VIII 10 28	
VIII	10	29	do zrobienia<br>	VIII 10 29	
VIII	10	30	do zrobienia<br>	VIII 10 30	
VIII	10	31	do zrobienia<br>	VIII 10 31	
VIII	10	32	do zrobienia<br>	VIII 10 32	
VIII	10	33	do zrobienia<br>	VIII 10 33	
VIII	10	34	do zrobienia<br>	VIII 10 34	
VIII	10	35	do zrobienia<br>	VIII 10 35	
VIII	10	36	do zrobienia<br>	VIII 10 36	
VIII	11	1	do zrobienia<br>	VIII 11 1	
VIII	11	2	do zrobienia<br>	VIII 11 2	
VIII	11	3	do zrobienia<br>	VIII 11 3	
VIII	11	4	do zrobienia<br>	VIII 11 4	
VIII	11	5	do zrobienia<br>	VIII 11 5	
VIII	11	6	do zrobienia<br>	VIII 11 6	
VIII	11	7	do zrobienia<br>	VIII 11 7	
VIII	11	8	do zrobienia<br>	VIII 11 8	
VIII	11	9	do zrobienia<br>	VIII 11 9	
VIII	11	10	do zrobienia<br>	VIII 11 10	
VIII	11	11	do zrobienia<br>	VIII 11 11	
VIII	11	12	do zrobienia<br>	VIII 11 12	
VIII	11	13	do zrobienia<br>	VIII 11 13	
VIII	11	14	do zrobienia<br>	VIII 11 14	
VIII	11	15	do zrobienia<br>	VIII 11 15	
VIII	11	16	do zrobienia<br>	VIII 11 16	
VIII	11	17	do zrobienia<br>	VIII 11 17	
VIII	11	18	do zrobienia<br>	VIII 11 18	
VIII	11	19	do zrobienia<br>	VIII 11 19	
VIII	11	20	do zrobienia<br>	VIII 11 20	
VIII	11	21	do zrobienia<br>	VIII 11 21	
VIII	11	22	do zrobienia<br>	VIII 11 22	
VIII	11	23	do zrobienia<br>	VIII 11 23	
VIII	11	24	do zrobienia<br>	VIII 11 24	
VIII	11	25	do zrobienia<br>	VIII 11 25	
VIII	11	26	do zrobienia<br>	VIII 11 26	
